subj_no,age,group,stim,trial,difficulty,resp,corr,conf,RT_day1,RT_day2
21,21,1,1,107,2,2,0,3,0.397944306,0.434550273
21,19,1,2,108,2,2,1,4,0.590308166,0.495755216
21,23,1,1,109,3,1,1,3,0.600545625,0.618740293
21,29,1,1,110,3,2,0,1,1.105748004,1.11279536
21,26,1,1,111,1,1,1,4,0.428406968,0.450432652
21,34,1,1,112,1,1,1,4,0.321996711,0.280636944
21,24,1,2,113,2,1,0,3,0.844054862,0.857991038
21,19,1,2,114,1,2,1,4,0.334059799,0.357908251
21,38,1,2,115,1,2,1,4,0.276833727,0.282236793
21,35,1,2,116,3,2,1,2,0.702204288,0.755076389
21,21,1,2,117,1,2,1,4,0.36635094,0.401234725
21,19,1,2,118,1,2,1,4,0.372550346,0.418022954
21,23,1,1,119,1,1,1,5,0.312515821,0.2863161
21,29,1,1,120,2,2,0,3,0.835610512,0.869004895
21,26,1,2,121,2,1,0,2,0.729424092,0.810104651
21,34,1,1,122,3,1,1,2,1.160082561,1.192879312
21,24,1,2,123,3,1,0,2,1.555380956,1.574823377
21,19,1,2,124,3,1,0,1,0.552778593,0.528836279
21,38,1,2,125,1,1,0,4,0.634814316,0.57287314
21,35,1,2,126,1,2,1,4,0.409107002,0.38734127
21,21,1,1,127,3,2,0,1,0.909082564,0.910655107
21,19,1,1,128,3,2,0,1,1.212214966,1.183853441
21,23,1,2,129,1,2,1,5,0.304882592,0.26393526
21,29,1,1,130,1,1,1,4,0.484553483,0.456934745
21,26,1,1,131,1,1,1,5,0.459275357,0.502366806
21,34,1,1,132,2,1,1,4,0.555240155,0.464694222
21,24,1,2,133,1,2,1,4,0.333763159,0.321462642
21,19,1,1,134,3,1,1,3,0.771521272,0.794239721
21,38,1,2,135,3,1,0,2,1.197450136,1.18546363
21,35,1,1,136,3,1,1,3,1.003366963,0.965345327
21,21,1,2,137,2,1,0,2,0.670780329,0.615752662
21,19,1,2,138,2,1,0,3,0.814850102,0.779761976
21,23,1,2,139,1,2,1,4,0.401980091,0.466243931
21,29,1,2,140,1,2,1,5,0.412828336,0.378357292
21,26,1,2,141,2,2,1,3,0.503697364,0.44212015
21,34,1,2,142,3,2,1,2,0.482445247,0.586656641
21,24,1,2,143,2,2,1,4,0.729658397,0.794198522
21,19,1,1,144,2,1,1,4,0.623299849,0.573440951
21,38,1,2,145,3,2,1,2,0.661042921,0.614560137
21,35,1,2,146,1,1,0,4,0.612550262,0.594112989
21,21,1,1,147,2,2,0,3,0.7802016,0.803215684
21,19,1,2,148,3,2,1,2,0.89059615,0.923836945
21,23,1,1,149,3,1,1,2,0.777269389,0.856796536
21,29,1,1,150,1,1,1,4,0.506425638,0.550558011
21,26,1,2,151,3,2,1,2,0.833367403,0.861550735
21,34,1,1,152,3,2,0,2,1.059671141,1.039246671
21,24,1,1,153,1,1,1,4,0.196645866,0.215082816
21,19,1,2,154,2,2,1,3,0.450543545,0.530351822
21,38,1,2,155,2,1,0,2,0.426347105,0.361804092
21,35,1,1,156,2,1,1,3,0.592681867,0.671662494
21,21,1,1,157,2,2,0,2,0.603659198,0.578560382
21,19,1,2,158,2,2,1,3,0.653632766,0.632558719
21,23,1,2,159,3,2,1,2,0.898759532,0.910263468
21,29,1,1,160,3,1,1,2,0.421620258,0.446635648
21,26,1,2,161,3,2,1,2,0.657463433,0.678979701
21,34,1,2,162,3,1,0,1,1.027000047,1.108959576
21,24,1,1,163,1,1,1,4,0.278786865,0.181310141
21,19,1,2,164,1,2,1,5,0.471046549,0.4388151
21,38,1,2,165,3,1,0,1,0.481331951,0.577430094
21,35,1,2,166,1,2,1,5,0.387419177,0.527013042
21,21,1,1,167,1,1,1,5,0.42980484,0.448077273
21,19,1,1,168,3,1,1,2,0.924096933,0.887205786
21,23,1,2,169,2,2,1,3,0.642602454,0.627138171
21,29,1,1,170,3,2,0,1,1.353958581,1.278252759
21,26,1,1,171,3,2,0,2,0.828088001,0.819332177
21,34,1,1,172,3,1,1,2,1.015979252,0.971212774
21,24,1,2,173,2,1,0,2,0.677227528,0.698865865
21,19,1,2,174,2,1,0,3,0.478761839,0.398141675
21,38,1,2,175,2,1,0,2,1.007966855,1.057486573
21,35,1,2,176,3,1,0,2,1.323435846,1.358141503
21,21,1,2,177,1,2,1,5,0.434463688,0.433784802
21,19,1,1,178,3,2,0,2,1.186009046,1.179466219
21,23,1,2,179,1,1,0,3,0.396510839,0.432298092
21,29,1,1,180,3,1,1,3,0.969863156,1.048828627
21,26,1,1,181,1,1,1,5,0.417640866,0.431587581
21,34,1,2,182,2,1,0,3,0.570749788,0.509570283
21,24,1,2,183,1,2,1,4,0.238041832,0.212593944
21,19,1,2,184,1,2,1,4,0.344415525,0.40163714
21,38,1,1,185,2,1,1,3,0.615587685,0.593693733
21,35,1,2,186,1,2,1,5,0.432779052,0.355806653
21,21,1,2,187,1,2,1,5,0.498457254,0.512110479
21,19,1,2,188,3,1,0,2,1.581451566,1.581922244
21,23,1,1,189,3,1,1,2,0.629165154,0.600103926
21,29,1,1,190,2,2,0,2,0.755593408,0.668771323
21,26,1,1,191,1,1,1,4,0.219328204,0.168884435
21,34,1,1,192,1,1,1,5,0.387867793,0.362261031
21,24,1,2,193,1,2,1,5,0.460102528,0.437052606
21,19,1,1,194,2,1,1,4,0.807980129,0.830914187
21,38,1,1,195,1,1,1,4,0.27792332,0.214968297
21,35,1,1,196,1,2,0,3,0.439340822,0.468444258
21,21,1,1,197,3,1,1,3,0.804967619,0.864046596
21,19,1,1,198,2,1,1,4,0.389524444,0.316789341
21,23,1,2,199,2,1,0,2,0.548036903,0.589732526
21,29,1,2,200,3,1,0,2,1.568151419,1.591581928
21,26,1,2,201,1,2,1,5,0.305822741,0.340194287
21,34,1,2,202,3,1,0,2,1.294313233,1.249556767
21,24,1,2,203,1,2,1,4,0.255543825,0.34573459
21,19,1,2,204,2,1,0,2,0.739079647,0.784267647
21,38,1,1,205,1,1,1,4,0.477400896,0.433575447
21,35,1,2,206,1,1,0,3,0.682071807,0.718524351
21,21,1,2,207,1,2,1,5,0.366538487,0.329680445
21,19,1,2,208,2,1,0,2,0.538604861,0.50765317
21,23,1,1,209,2,1,1,4,0.484573822,0.525851636
21,29,1,1,210,3,2,0,1,0.938087599,0.94530752
21,26,1,2,211,1,2,1,4,0.504039877,0.576434103
21,34,1,2,212,1,1,0,4,0.601137186,0.585886671
21,24,1,1,213,2,1,1,3,0.655232129,0.624845437
21,19,1,2,214,3,2,1,3,0.920931878,0.924368867
21,38,1,2,215,1,2,1,4,0.353177629,0.286984796
21,35,1,2,216,3,1,0,2,1.050478219,1.007865793
21,21,1,2,217,2,2,1,3,0.7063589,0.766512326
21,19,1,2,218,3,2,1,2,0.925471929,0.92235156
21,23,1,1,219,2,2,0,3,0.7820805,0.697361126
21,29,1,1,220,2,2,0,3,0.730949957,0.679900679
21,26,1,1,221,2,1,1,4,0.483180682,0.455817257
21,34,1,1,222,2,1,1,4,0.738175513,0.735582752
21,24,1,1,223,1,1,1,5,0.379436468,0.439790475
21,19,1,2,224,1,2,1,4,0.534238999,0.546743487
21,38,1,2,225,2,2,1,3,0.6146798,0.595037892
21,35,1,1,226,1,1,1,5,0.443535602,0.470022403
21,21,1,1,227,1,1,1,4,0.453336969,0.447963382
21,19,1,1,228,2,2,0,3,0.677219474,0.581437888
21,23,1,1,229,1,1,1,5,0.301092708,0.32914187
21,29,1,1,230,2,2,0,3,0.308784304,0.34150946
21,26,1,1,231,2,2,0,3,0.883873897,0.928174687
21,34,1,1,232,3,2,0,2,1.002274918,1.021343749
21,24,1,1,233,2,2,0,2,0.659717932,0.636022558
21,19,1,2,234,1,2,1,4,0.431399911,0.428400384
21,38,1,1,235,1,1,1,5,0.394233402,0.373104443
21,35,1,1,236,1,1,1,5,0.302578756,0.302025027
21,21,1,1,237,3,2,0,1,0.337897607,0.321180305
21,19,1,2,238,3,2,1,2,0.894319823,0.882894104
21,23,1,2,239,2,1,0,2,0.878461573,0.918263284
21,29,1,2,240,3,2,1,3,0.705459083,0.669946229
20,30,2,1,1,2,2,0,2,0.82433946,0.842230976
20,22,2,2,2,2,1,0,3,0.817600912,0.823743449
20,28,2,1,3,3,1,1,3,0.498977924,0.477198151
20,30,2,1,4,2,1,1,4,0.53906756,0.518917534
20,23,2,2,5,3,2,1,2,1.339806894,1.35914769
20,38,2,1,6,2,1,1,3,0.664147805,0.761593934
20,36,2,2,7,2,2,1,3,0.610526199,0.667811978
20,39,2,2,8,3,1,0,2,1.376605806,1.445679466
20,25,2,1,9,1,1,1,4,0.41951025,0.420176526
20,32,2,1,10,2,2,0,2,0.795984173,0.85195591
20,30,2,1,11,1,1,1,5,0.374450957,0.406570748
20,22,2,1,12,3,2,0,1,0.750203206,0.714757242
20,28,2,1,13,3,1,1,2,0.93022894,0.972601549
20,30,2,1,14,3,1,1,3,0.764213455,0.77261426
20,23,2,2,15,1,2,1,5,0.39568128,0.355586448
20,38,2,2,16,2,1,0,3,0.648061319,0.700658023
20,36,2,1,17,2,1,1,4,0.53751197,0.514842127
20,39,2,1,18,2,1,1,4,0.483544779,0.405168956
20,25,2,1,19,2,2,0,3,0.528663527,0.573634473
20,32,2,2,20,1,2,1,4,0.562575828,0.555174633
20,30,2,2,21,3,1,0,1,0.600142701,0.684138409
20,22,2,1,22,2,1,1,4,0.73355519,0.69575156
20,28,2,2,23,2,2,1,4,0.40408831,0.393064875
20,30,2,1,24,2,2,0,2,0.831098465,0.778741683
20,23,2,2,25,3,2,1,2,1.135915312,1.125285029
20,38,2,1,26,1,2,0,4,0.676455592,0.728828069
20,36,2,1,27,3,2,0,1,0.885938303,0.836469976
20,39,2,2,28,3,1,0,2,1.517623953,1.54608406
20,25,2,2,29,1,2,1,4,0.292739713,0.244290331
20,32,2,1,30,3,2,0,2,0.802926809,0.776632399
20,30,2,2,31,1,2,1,4,0.384649183,0.382789585
20,22,2,1,32,1,1,1,4,0.457492114,0.450863631
20,28,2,1,33,1,1,1,5,0.547399753,0.541722994
20,30,2,1,34,3,2,0,2,0.858332186,0.864591033
20,23,2,1,35,2,1,1,4,0.707578986,0.689598533
20,38,2,1,36,3,1,1,2,0.568249247,0.602652464
20,36,2,2,37,3,1,0,1,0.666997258,0.635900999
20,39,2,2,38,2,2,1,3,0.621526466,0.626878694
20,25,2,2,39,1,2,1,4,0.476451488,0.585852483
20,32,2,2,40,2,1,0,3,0.579064035,0.546142962
20,30,2,1,41,3,1,1,2,0.557956979,0.584533211
20,22,2,2,42,3,2,1,2,0.742300759,0.732457878
20,28,2,1,43,2,1,1,4,0.512114591,0.492284159
20,30,2,2,44,3,1,0,2,0.848020314,0.82115829
20,23,2,2,45,3,2,1,3,0.729555453,0.741584239
20,38,2,1,46,1,1,1,4,0.502972054,0.48764019
20,36,2,2,47,1,1,0,4,0.378385247,0.40814914
20,39,2,1,48,3,1,1,3,0.481449936,0.414844384
20,25,2,2,49,1,2,1,5,0.466189002,0.472072541
20,32,2,1,50,2,2,0,2,0.918359462,0.961519259
20,30,2,2,51,2,2,1,3,0.623164644,0.597249178
20,22,2,1,52,2,2,0,3,0.614025503,0.595844927
20,28,2,1,53,3,2,0,2,1.148754029,1.160007384
20,30,2,1,54,3,2,0,2,1.340091705,1.319442965
20,23,2,2,55,2,1,0,3,0.675953456,0.668598669
20,38,2,2,56,3,1,0,2,0.549518308,0.445314334
20,36,2,2,57,3,2,1,2,0.823038399,0.904851148
20,39,2,2,58,1,2,1,5,0.379433489,0.383189925
20,25,2,1,59,1,1,1,5,0.328797624,0.261733521
20,32,2,2,60,1,2,1,4,0.379046163,0.407817434
20,30,2,1,61,1,1,1,4,0.396432001,0.337985287
20,22,2,2,62,3,1,0,2,0.624119426,0.65218834
20,28,2,1,63,2,2,0,3,0.61747183,0.561909905
20,30,2,2,64,3,1,0,1,1.321288436,1.285943233
20,23,2,1,65,3,1,1,3,0.652356147,0.658130637
20,38,2,2,66,2,2,1,3,0.724922383,0.6639926
20,36,2,1,67,2,1,1,3,0.81030849,0.890526809
20,39,2,1,68,3,2,0,2,1.474713745,1.422041688
20,25,2,2,69,1,2,1,4,0.293648043,0.258898531
20,32,2,1,70,3,2,0,2,1.455023746,1.544961524
20,30,2,1,71,3,2,0,2,1.048825073,1.095179556
20,22,2,1,72,2,2,0,2,0.552049069,0.549929613
20,28,2,2,73,1,1,0,3,0.675039501,0.686206786
20,30,2,2,74,3,1,0,2,1.154128893,1.12108772
20,23,2,1,75,2,2,0,3,0.573409568,0.523830437
20,38,2,1,76,1,1,1,5,0.446512917,0.433375895
20,36,2,2,77,1,2,1,5,0.505105988,0.530680597
20,39,2,2,78,2,2,1,4,0.577280065,0.599858378
20,25,2,2,79,1,2,1,4,0.286927524,0.336748977
20,32,2,2,80,1,2,1,4,0.370085739,0.357418074
20,30,2,1,81,2,2,0,3,0.593950381,0.612728091
20,22,2,2,82,3,1,0,2,1.131125303,1.177713878
20,28,2,2,83,2,2,1,3,0.646219009,0.646220937
20,30,2,2,84,1,2,1,5,0.263296926,0.353356112
20,23,2,1,85,1,2,0,3,0.660763587,0.66483774
20,38,2,2,86,3,1,0,2,0.942917087,0.95082099
20,36,2,1,87,1,1,1,5,0.463791503,0.436130692
20,39,2,1,88,2,1,1,3,0.621275688,0.68587625
20,25,2,1,89,1,2,0,4,0.647438051,0.652239206
20,32,2,2,90,3,1,0,2,0.666855283,0.70872528
20,30,2,1,91,2,2,0,3,0.747048919,0.79451377
20,22,2,1,92,1,1,1,5,0.245327857,0.202382489
20,28,2,1,93,1,1,1,4,0.377868224,0.318367232
20,30,2,2,94,2,1,0,2,0.776644678,0.743108027
20,23,2,1,95,2,1,1,3,0.647502952,0.74511407
20,38,2,2,96,2,2,1,4,0.577292097,0.53421702
20,36,2,2,97,1,1,0,4,0.498306506,0.501092233
20,39,2,1,98,2,1,1,3,0.77614459,0.786259539
20,25,2,1,99,3,1,1,2,0.290492938,0.285870998
20,32,2,1,100,1,1,1,5,0.472129969,0.376798065
20,30,2,2,101,1,2,1,5,0.332040375,0.318698246
20,22,2,2,102,3,2,1,2,0.673527804,0.711040841
20,28,2,1,103,1,1,1,4,0.312526939,0.346245493
20,30,2,1,104,3,1,1,3,0.692669622,0.705912489
20,23,2,2,105,2,2,1,3,0.662379681,0.650764158
20,38,2,1,106,3,1,1,3,0.685669728,0.719971543
20,36,2,2,107,1,2,1,4,0.392490848,0.369822429
20,39,2,1,108,3,2,0,1,0.603517052,0.593829429
20,25,2,2,109,1,2,1,4,0.371107095,0.392157184
20,32,2,2,110,3,2,1,2,0.694642553,0.680281194
20,30,2,2,111,1,1,0,3,0.461341993,0.453311453
20,22,2,1,112,2,2,0,3,0.799624942,0.855411003
20,28,2,1,113,3,2,0,1,1.60230728,1.648386297
20,30,2,1,114,1,1,1,5,0.367798945,0.274881541
20,23,2,2,115,2,2,1,3,0.536089208,0.591664574
20,38,2,2,116,1,2,1,4,0.399969925,0.359664785
20,36,2,1,117,3,2,0,2,0.947249259,0.987561474
20,39,2,2,118,2,1,0,3,0.674199557,0.565699623
20,25,2,1,119,3,2,0,2,1.013991477,0.991565699
20,32,2,2,120,1,2,1,4,0.588815287,0.501766396
20,30,2,1,121,1,1,1,5,0.344732696,0.380854224
20,22,2,2,122,3,1,0,2,0.815520383,0.760590401
20,28,2,1,123,1,1,1,4,0.418447549,0.46171725
20,30,2,2,124,2,2,1,3,0.45713744,0.442138613
20,23,2,2,125,1,1,0,4,0.46198003,0.49819078
20,38,2,1,126,3,1,1,3,0.796095379,0.83118968
20,36,2,1,127,3,1,1,3,0.616481382,0.531120757
20,39,2,2,128,1,2,1,5,0.329830981,0.345667899
20,25,2,1,129,2,2,0,2,0.87637698,0.812654469
20,32,2,1,130,3,1,1,2,0.834017481,0.909665261
20,30,2,2,131,2,1,0,3,0.717227962,0.72619061
20,22,2,2,132,1,2,1,5,0.453303021,0.463375672
20,28,2,2,133,3,1,0,1,1.129948633,1.072974494
20,30,2,2,134,2,1,0,2,0.661035924,0.604090958
20,23,2,1,135,3,2,0,2,0.97195648,0.926452459
20,38,2,1,136,1,2,0,4,0.6035445,0.602740082
20,36,2,1,137,3,1,1,3,0.76430344,0.774201036
20,39,2,2,138,2,2,1,3,0.914045529,0.906014699
20,25,2,2,139,1,1,0,4,0.514989298,0.578020269
20,32,2,2,140,3,1,0,1,0.886674078,0.86471599
20,30,2,1,141,2,1,1,3,0.53328617,0.498224777
20,22,2,2,142,3,1,0,1,1.296203742,1.302042745
20,28,2,1,143,2,1,1,4,0.526590523,0.534317041
20,30,2,1,144,3,1,1,2,0.719374129,0.750443802
20,23,2,1,145,3,1,1,3,0.593884038,0.63053383
20,38,2,1,146,2,1,1,4,0.770908684,0.642401964
20,36,2,1,147,3,2,0,2,0.468319968,0.495259964
20,39,2,1,148,2,2,0,3,0.712389089,0.667369374
20,25,2,2,149,2,1,0,3,0.406596873,0.413974054
20,32,2,2,150,2,1,0,2,0.684115981,0.753004819
20,30,2,2,151,3,1,0,1,1.396441568,1.368567286
20,22,2,1,152,3,2,0,1,1.527187833,1.509669364
20,28,2,1,153,3,2,0,2,0.70016616,0.676120411
20,30,2,2,154,1,2,1,5,0.461887999,0.366676775
20,23,2,1,155,1,1,1,5,0.518811149,0.426752823
20,38,2,2,156,2,2,1,4,0.528782037,0.506530704
20,36,2,1,157,3,2,0,2,1.055021314,1.100422146
20,39,2,1,158,1,2,0,4,0.336044308,0.416177903
20,25,2,2,159,1,2,1,5,0.284544462,0.333753004
20,32,2,2,160,1,2,1,5,0.369211396,0.294874591
20,30,2,1,161,3,2,0,2,0.960850044,1.008669887
20,22,2,2,162,2,1,0,2,0.632540809,0.714863531
20,28,2,2,163,1,1,0,3,0.586989614,0.487439523
20,30,2,2,164,2,2,1,4,0.62205569,0.590426482
20,23,2,2,165,3,1,0,1,0.800228112,0.747007863
20,38,2,2,166,1,2,1,5,0.364953135,0.365926127
20,36,2,1,167,2,2,0,3,0.69282809,0.709459211
20,39,2,1,168,3,2,0,1,1.8706938,1.798877629
20,25,2,2,169,1,2,1,5,0.334470798,0.3412082
20,32,2,1,170,2,2,0,3,0.805649069,0.792795982
20,30,2,1,171,2,2,0,3,0.630837343,0.731336227
20,22,2,2,172,1,2,1,5,0.375685976,0.288825899
20,28,2,1,173,3,2,0,1,1.422641338,1.387877766
20,30,2,2,174,2,2,1,3,0.881384926,0.846733986
20,23,2,1,175,1,1,1,4,0.364415374,0.393398606
20,38,2,2,176,3,2,1,3,0.714247484,0.72582632
20,36,2,1,177,1,1,1,4,0.506972238,0.488426205
20,39,2,2,178,1,2,1,5,0.47044638,0.520720508
20,25,2,2,179,1,1,0,3,0.30280571,0.327375881
20,32,2,1,180,2,1,1,3,0.641061034,0.573478457
20,30,2,2,181,1,2,1,4,0.510464553,0.527383199
20,22,2,1,182,1,2,0,3,0.628301818,0.590796665
20,28,2,2,183,2,1,0,3,0.665447589,0.6889953
20,30,2,2,184,2,1,0,2,0.819791482,0.795715554
20,23,2,1,185,1,1,1,4,0.411183666,0.365297892
20,38,2,2,186,2,2,1,4,0.39389384,0.454897356
20,36,2,1,187,1,1,1,4,0.384235365,0.353886476
20,39,2,1,188,3,2,0,2,0.81053978,0.834666378
20,25,2,2,189,3,2,1,3,0.47048707,0.509317951
20,32,2,1,190,2,1,1,3,0.407716832,0.390578335
20,30,2,1,191,1,1,1,4,0.371189154,0.307937031
20,22,2,1,192,2,1,1,3,0.809587922,0.785663103
20,28,2,2,193,2,2,1,3,0.635669515,0.557661682
20,30,2,1,194,3,2,0,1,0.803265909,0.764150097
20,23,2,2,195,1,2,1,4,0.518275211,0.601051323
20,38,2,2,196,3,2,1,2,1.172353837,1.219394448
20,36,2,2,197,1,2,1,5,0.429092686,0.42275021
20,39,2,2,198,1,2,1,4,0.413709878,0.493216984
20,25,2,1,199,3,1,1,2,0.885161742,0.815762694
20,32,2,1,200,1,1,1,5,0.222161039,0.197470699
20,30,2,1,201,1,1,1,5,0.444566897,0.385417525
20,22,2,2,202,3,2,1,2,0.825403471,0.758257676
20,28,2,2,203,3,2,1,2,0.581732211,0.49463358
20,30,2,2,204,1,2,1,5,0.362869832,0.401848796
20,23,2,1,205,2,1,1,4,0.728931796,0.675005855
20,38,2,1,206,2,1,1,3,0.569053376,0.54812784
20,36,2,1,207,2,2,0,2,0.650946978,0.638165133
20,39,2,1,208,2,1,1,3,0.41275731,0.476083293
20,25,2,1,209,2,2,0,2,0.844025391,0.791461039
20,32,2,2,210,1,2,1,5,0.372619253,0.46929535
20,30,2,2,211,3,2,1,2,1.282990609,1.26660429
20,22,2,2,212,1,2,1,5,0.518489555,0.434760817
20,28,2,2,213,1,2,1,4,0.390537033,0.391885179
20,30,2,2,214,3,1,0,2,1.798314484,1.903303131
20,23,2,1,215,2,1,1,3,0.849285239,0.824722802
20,38,2,2,216,3,2,1,3,0.61961522,0.685839464
20,36,2,1,217,2,2,0,2,0.819477696,0.820687417
20,39,2,2,218,1,2,1,4,0.377068085,0.338909856
20,25,2,2,219,1,2,1,4,0.318095056,0.330988268
20,32,2,2,220,3,1,0,1,1.483611487,1.511069519
20,30,2,1,221,2,2,0,2,0.622085465,0.713906878
20,22,2,2,222,1,2,1,5,0.346173702,0.295139837
20,28,2,1,223,3,1,1,2,0.815473016,0.805502449
20,30,2,2,224,2,1,0,2,0.865396413,0.816244424
20,23,2,2,225,2,1,0,3,0.741368843,0.72863551
20,38,2,2,226,2,1,0,3,0.558007639,0.56339461
20,36,2,2,227,2,2,1,3,0.582060672,0.489871691
20,39,2,1,228,3,1,1,2,0.721292626,0.646581758
20,25,2,2,229,2,1,0,3,0.756435824,0.656895004
20,32,2,1,230,2,1,1,3,0.57264057,0.550815568
20,30,2,2,231,3,2,1,2,0.781756168,0.805743027
20,22,2,1,232,3,2,0,1,0.949648118,0.996677584
20,28,2,2,233,1,2,1,5,0.42171238,0.383496678
20,30,2,1,234,3,1,1,3,0.922428708,0.950279844
20,23,2,2,235,2,1,0,2,0.629704683,0.685889212
20,38,2,1,236,3,1,1,2,1.184387634,1.161422502
20,36,2,1,237,1,1,1,4,0.373809132,0.409301455
20,39,2,2,238,1,2,1,5,0.461325955,0.495859474
20,25,2,2,239,1,2,1,5,0.537377916,0.52247941
20,32,2,1,240,2,1,1,4,0.605188145,0.586699548
19,31,1,1,1,2,1,1,4,0.684224684,0.559322555
19,39,1,2,2,1,2,1,4,0.224943692,0.29861864
19,39,1,2,3,2,2,1,4,0.816127121,0.820263981
19,29,1,1,4,2,1,1,3,0.505067977,0.474029955
19,29,1,2,5,1,2,1,5,0.449287542,0.362451406
19,32,1,2,6,2,2,1,3,0.58661096,0.570877189
19,24,1,1,7,3,2,0,1,0.705994734,0.704064629
19,36,1,1,8,3,1,1,3,0.6230009,0.60167665
19,30,1,2,9,3,2,1,2,0.81386115,0.786311877
19,36,1,2,10,1,2,1,4,0.333202309,0.32692221
19,31,1,1,11,3,1,1,3,0.784264688,0.907641319
19,39,1,2,12,1,2,1,5,0.403101697,0.4360202
19,39,1,2,13,1,1,0,4,0.66718764,0.636467101
19,29,1,1,14,1,1,1,5,0.434186665,0.556054115
19,29,1,2,15,1,2,1,5,0.382765039,0.34366274
19,32,1,2,16,1,2,1,4,0.477306558,0.450909325
19,24,1,2,17,1,2,1,5,0.461723075,0.413831375
19,36,1,2,18,3,2,1,2,0.941948989,0.947473418
19,30,1,1,19,2,2,0,2,0.796278932,0.837302758
19,36,1,1,20,3,2,0,2,0.626561466,0.663801335
19,31,1,1,21,1,1,1,4,0.335286439,0.405570226
19,39,1,2,22,3,1,0,2,1.35485038,1.296587812
19,39,1,1,23,3,1,1,2,1.112401781,1.082928817
19,29,1,2,24,3,2,1,3,0.686714156,0.699423323
19,29,1,1,25,2,2,0,3,0.665923217,0.74559012
19,32,1,1,26,3,2,0,2,1.22095967,1.227013278
19,24,1,2,27,3,1,0,2,0.711787685,0.701314549
19,36,1,1,28,1,1,1,4,0.408594642,0.400170114
19,30,1,2,29,3,1,0,1,1.015125979,1.025293395
19,36,1,1,30,2,1,1,3,0.505368219,0.480457206
19,31,1,1,31,2,1,1,4,0.773879523,0.779468741
19,39,1,1,32,1,2,0,3,0.678696492,0.71021146
19,39,1,1,33,2,1,1,4,0.556264102,0.553211454
19,29,1,2,34,3,2,1,3,0.748697157,0.805315402
19,29,1,2,35,3,1,0,1,1.599516011,1.646048658
19,32,1,2,36,3,2,1,3,0.787480717,0.708876053
19,24,1,1,37,1,1,1,5,0.431488922,0.435868204
19,36,1,2,38,3,2,1,3,0.331329652,0.375761755
19,30,1,1,39,2,1,1,3,0.534133476,0.657367933
19,36,1,1,40,1,1,1,4,0.384157543,0.330759334
19,31,1,1,41,2,1,1,3,0.606907957,0.703756402
19,39,1,1,42,1,1,1,4,0.372049618,0.387884723
19,39,1,2,43,2,2,1,3,0.662188013,0.631566046
19,29,1,2,44,3,1,0,2,0.713917062,0.766022608
19,29,1,1,45,2,1,1,4,0.519261424,0.475955534
19,32,1,1,46,2,2,0,2,0.732307515,0.765764764
19,24,1,2,47,1,2,1,5,0.433880324,0.439202182
19,36,1,1,48,1,1,1,5,0.302582053,0.343626486
19,30,1,2,49,2,2,1,4,0.349682222,0.262885609
19,36,1,2,50,2,1,0,2,0.5180094,0.472839247
19,31,1,2,51,2,2,1,4,0.555302507,0.527267121
19,39,1,1,52,3,2,0,2,0.840131788,0.807692521
19,39,1,2,53,2,2,1,3,0.621774874,0.602078444
19,29,1,2,54,2,2,1,4,0.599663556,0.54704029
19,29,1,1,55,3,1,1,2,0.965146966,0.956098462
19,32,1,2,56,1,2,1,4,0.429071659,0.438824255
19,24,1,1,57,2,2,0,2,0.618184739,0.639093151
19,36,1,2,58,3,1,0,1,0.951484304,0.930650143
19,30,1,1,59,3,2,0,2,0.746396324,0.7237232
19,36,1,1,60,1,1,1,5,0.370381911,0.347725187
19,31,1,1,61,2,1,1,3,0.631038656,0.552950059
19,39,1,1,62,2,1,1,4,0.589842394,0.482290131
19,39,1,1,63,2,1,1,4,0.742272138,0.743610977
19,29,1,1,64,1,2,0,3,0.471450404,0.393167621
19,29,1,1,65,1,1,1,4,0.403003432,0.401218862
19,32,1,1,66,3,1,1,2,0.771484281,0.745398758
19,24,1,2,67,3,2,1,3,0.833533846,0.869491328
19,36,1,2,68,1,2,1,4,0.414363175,0.385854633
19,30,1,1,69,1,2,0,4,0.699218979,0.704496149
19,36,1,2,70,1,2,1,4,0.4601049,0.520255975
19,31,1,1,71,2,1,1,3,0.688369579,0.674627233
19,39,1,1,72,3,2,0,2,0.264852068,0.182131643
19,39,1,1,73,2,1,1,4,0.337100538,0.371331432
19,29,1,2,74,2,2,1,3,0.552046156,0.527446966
19,29,1,1,75,1,2,0,3,0.527464984,0.530750941
19,32,1,2,76,3,1,0,2,1.364747748,1.357023286
19,24,1,1,77,3,1,1,3,0.822175942,0.714294246
19,36,1,1,78,2,2,0,2,0.411147954,0.516521511
19,30,1,2,79,3,1,0,2,0.722064308,0.720228925
19,36,1,2,80,1,1,0,4,0.486101072,0.484012594
19,31,1,1,81,3,2,0,2,0.919554639,0.955718087
19,39,1,2,82,1,2,1,5,0.479300309,0.435130409
19,39,1,1,83,1,1,1,5,0.324866669,0.297397584
19,29,1,1,84,2,2,0,3,0.788872974,0.791542732
19,29,1,2,85,1,1,0,4,0.455134339,0.419815733
19,32,1,2,86,1,2,1,5,0.334499387,0.327788062
19,24,1,2,87,2,1,0,2,0.529818167,0.530951897
19,36,1,2,88,2,2,1,3,0.636528214,0.659899701
19,30,1,1,89,2,1,1,4,0.595470744,0.626166778
19,36,1,2,90,3,1,0,2,0.707366313,0.715839982
19,31,1,1,91,3,1,1,3,0.439242846,0.44998099
