"","subj_no","age","day","stim","trial","difficulty","resp","corr","conf","RT"
"2952",8,22,2,1,72,2,1,1,3,0.538891930592441
"2953",8,20,2,2,73,2,2,1,3,0.547159364192431
"2954",8,34,2,2,74,2,2,1,4,0.744083970994038
"2955",8,32,2,1,75,3,2,0,1,1.11462510483746
"2956",8,33,2,2,76,2,2,1,3,0.658272587617611
"2957",8,18,2,1,77,1,2,0,4,0.695379982812837
"2958",8,36,2,2,78,3,1,0,2,0.878806932652267
"2959",8,26,2,1,79,2,2,0,2,0.722116118175312
"2960",8,23,2,2,80,1,2,1,5,0.525472832837991
"2961",8,19,2,2,81,3,1,0,1,0.584432261646037
"2962",8,22,2,2,82,1,2,1,5,0.266053753133199
"2963",8,20,2,2,83,3,1,0,1,1.13384821061382
"2964",8,34,2,2,84,1,1,0,4,0.655208365813508
"2965",8,32,2,1,85,2,2,0,2,0.613728869683276
"2966",8,33,2,1,86,1,1,1,5,0.478870047619629
"2967",8,18,2,1,87,2,2,0,2,1.03740914181631
"2968",8,36,2,2,88,1,1,0,4,0.636742721993091
"2969",8,26,2,2,89,3,2,1,3,1.0149229300287
"2970",8,23,2,2,90,2,2,1,4,0.519448966766514
"2971",8,19,2,2,91,1,2,1,5,0.462275680456869
"2972",8,22,2,1,92,3,1,1,3,0.616846209112869
"2973",8,20,2,2,93,1,2,1,4,0.278416808324453
"2974",8,34,2,2,94,2,2,1,3,0.296515029774887
"2975",8,32,2,1,95,1,1,1,4,0.395191160099811
"2976",8,33,2,1,96,3,1,1,2,1.06814223861426
"2977",8,18,2,2,97,3,2,1,2,0.661477853124545
"2978",8,36,2,1,98,2,2,0,3,0.655437108509656
"2979",8,26,2,2,99,2,1,0,2,0.65687922300726
"2980",8,23,2,1,100,3,1,1,2,1.00503791688511
"2981",8,19,2,1,101,3,1,1,3,1.11347748500916
"2982",8,22,2,2,102,2,1,0,3,1.20498972872731
"2983",8,20,2,1,103,1,1,1,5,0.412648531611503
"2984",8,34,2,2,104,1,2,1,4,0.48136495209365
"2985",8,32,2,1,105,1,2,0,4,0.519203475815085
"2986",8,33,2,2,106,1,2,1,4,0.488583917348753
"2987",8,18,2,2,107,2,1,0,3,0.715894285159639
"2988",8,36,2,2,108,3,2,1,3,0.792427726066904
"2989",8,26,2,1,109,2,2,0,2,0.712286768612904
"2990",8,23,2,1,110,3,1,1,2,0.574713443048974
"2991",8,19,2,2,111,3,1,0,1,1.00179791992763
"2992",8,22,2,1,112,2,2,0,3,0.581764501763076
"2993",8,20,2,1,113,3,2,0,2,0.919068424622308
"2994",8,34,2,1,114,2,2,0,2,0.535905266489685
"2995",8,32,2,2,115,1,2,1,4,0.449219123545965
"2996",8,33,2,2,116,2,1,0,3,0.41875581484358
"2997",8,18,2,2,117,1,2,1,5,0.454967329040326
"2998",8,36,2,1,118,2,1,1,3,0.77252320341803
"2999",8,26,2,1,119,2,1,1,4,0.528816685455531
"3000",8,23,2,1,120,1,1,1,4,0.497884607063767
"3001",8,19,2,1,121,1,1,1,5,0.465688222427799
"3002",8,22,2,1,122,2,1,1,3,0.802405174986149
"3003",8,20,2,1,123,1,1,1,5,0.505209294097749
"3004",8,34,2,2,124,2,1,0,3,0.525487065778495
"3005",8,32,2,2,125,2,2,1,3,0.506882465637567
"3006",8,33,2,1,126,1,1,1,5,0.505010666537817
"3007",8,18,2,1,127,1,2,0,4,0.394981886831904
"3008",8,36,2,1,128,3,1,1,3,0.886638583167571
"3009",8,26,2,1,129,2,1,1,4,0.470099830510426
"3010",8,23,2,2,130,2,2,1,3,0.60319834116523
"3011",8,19,2,2,131,3,2,1,2,1.05070841582915
"3012",8,22,2,2,132,1,2,1,5,0.328252097356721
"3013",8,20,2,2,133,1,1,0,3,0.595421292715224
"3014",8,34,2,1,134,3,1,1,3,0.506726727966882
"3015",8,32,2,2,135,1,2,1,5,0.449927345527352
"3016",8,33,2,2,136,2,2,1,3,0.569041160443709
"3017",8,18,2,1,137,1,1,1,4,0.438753818310547
"3018",8,36,2,1,138,2,2,0,3,0.48830458722936
"3019",8,26,2,2,139,1,2,1,4,0.646988096795127
"3020",8,23,2,2,140,1,2,1,4,0.401681376560781
"3021",8,19,2,2,141,1,2,1,5,0.550046564920919
"3022",8,22,2,1,142,2,2,0,3,0.573947261452889
"3023",8,20,2,1,143,3,1,1,2,0.904776528996671
"3024",8,34,2,2,144,2,2,1,4,0.473687205280144
"3025",8,32,2,2,145,3,1,0,1,1.54109074209754
"3026",8,33,2,1,146,2,1,1,3,0.658672750653138
"3027",8,18,2,1,147,1,2,0,4,0.635655041325251
"3028",8,36,2,1,148,1,1,1,5,0.308870700582219
"3029",8,26,2,1,149,2,1,1,3,0.430839072773834
"3030",8,23,2,2,150,3,1,0,2,0.978653740634109
"3031",8,19,2,2,151,1,2,1,4,0.356404111734542
"3032",8,22,2,1,152,3,1,1,3,0.829746629273513
"3033",8,20,2,2,153,2,2,1,4,0.86336943723494
"3034",8,34,2,1,154,3,1,1,2,0.765312153985592
"3035",8,32,2,2,155,2,1,0,3,0.80442633521256
"3036",8,33,2,1,156,1,1,1,5,0.41949707136294
"3037",8,18,2,2,157,2,2,1,3,0.625384865558441
"3038",8,36,2,2,158,3,2,1,2,0.827689537814022
"3039",8,26,2,2,159,2,1,0,3,0.413730693829375
"3040",8,23,2,2,160,2,2,1,4,0.80731867998565
"3041",8,19,2,2,161,3,2,1,2,1.07499337832488
"3042",8,22,2,1,162,3,2,0,1,1.35660623199009
"3043",8,20,2,2,163,3,1,0,2,0.85589004869935
"3044",8,34,2,1,164,2,1,1,3,0.479012938067598
"3045",8,32,2,2,165,1,2,1,4,0.311434366302256
"3046",8,33,2,2,166,1,2,1,5,0.485614073324306
"3047",8,18,2,2,167,2,2,1,3,0.646262382578155
"3048",8,36,2,1,168,2,1,1,4,0.59388789996375
"3049",8,26,2,1,169,3,2,0,1,0.613110546556908
"3050",8,23,2,2,170,3,1,0,2,1.4293822126767
"3051",8,19,2,2,171,1,2,1,5,0.388525308567616
"3052",8,22,2,1,172,2,1,1,4,0.584177789632137
"3053",8,20,2,1,173,1,1,1,5,0.331830445965441
"3054",8,34,2,2,174,1,1,0,3,0.519310701364087
"3055",8,32,2,1,175,1,1,1,4,0.482788437110345
"3056",8,33,2,1,176,3,2,0,1,1.21251930715342
"3057",8,18,2,1,177,1,1,1,5,0.382018341365635
"3058",8,36,2,1,178,3,2,0,2,1.60877148609755
"3059",8,26,2,1,179,3,1,1,2,0.527996712612773
"3060",8,23,2,2,180,3,1,0,1,1.61062662622328
"3061",8,19,2,2,181,3,2,1,2,1.03023793383473
"3062",8,22,2,2,182,3,1,0,1,1.15790290276204
"3063",8,20,2,2,183,1,1,0,3,0.720765152014686
"3064",8,34,2,2,184,3,2,1,2,0.765966196234362
"3065",8,32,2,2,185,1,2,1,4,0.409843048250479
"3066",8,33,2,1,186,1,2,0,3,0.429433628453302
"3067",8,18,2,2,187,2,2,1,4,0.570026770060274
"3068",8,36,2,1,188,3,1,1,2,0.942538326946837
"3069",8,26,2,2,189,3,1,0,1,1.11231394646022
"3070",8,23,2,2,190,1,2,1,5,0.362185170545244
"3071",8,19,2,1,191,3,1,1,2,0.916335723711163
"3072",8,22,2,2,192,2,2,1,4,0.734215689706179
"3073",8,20,2,1,193,1,1,1,5,0.453452897884429
"3074",8,34,2,2,194,3,2,1,2,0.77743802075046
"3075",8,32,2,1,195,1,1,1,4,0.456139524606257
"3076",8,33,2,1,196,3,2,0,2,1.06426702690568
"3077",8,18,2,2,197,1,2,1,4,0.513036492774288
"3078",8,36,2,1,198,2,2,0,2,0.696927415353586
"3079",8,26,2,1,199,1,2,0,3,0.423720470627541
"3080",8,23,2,2,200,3,1,0,2,0.857551687456715
"3081",8,19,2,2,201,2,2,1,3,0.443244977922507
"3082",8,22,2,2,202,2,1,0,3,0.450838928721936
"3083",8,20,2,2,203,2,1,0,2,0.645655009776988
"3084",8,34,2,2,204,1,2,1,5,0.26401434459451
"3085",8,32,2,1,205,1,1,1,4,0.227680381387837
"3086",8,33,2,2,206,1,2,1,4,0.346023089498852
"3087",8,18,2,1,207,3,1,1,2,0.814327211844264
"3088",8,36,2,1,208,3,1,1,3,0.819527200160184
"3089",8,26,2,2,209,1,1,0,4,0.689010340245491
"3090",8,23,2,1,210,2,1,1,4,0.506124460194217
"3091",8,19,2,1,211,1,1,1,4,0.345874030513792
"3092",8,22,2,1,212,3,2,0,2,0.816924280824068
"3093",8,20,2,2,213,3,2,1,3,0.677890917080825
"3094",8,34,2,2,214,3,1,0,1,0.916051698910131
"3095",8,32,2,1,215,2,1,1,3,0.673865276560363
"3096",8,33,2,1,216,2,1,1,4,0.4581714675163
"3097",8,18,2,2,217,3,2,1,3,0.573476501231275
"3098",8,36,2,1,218,1,1,1,5,0.447203057397958
"3099",8,26,2,1,219,2,1,1,4,0.656122352946258
"3100",8,23,2,1,220,1,1,1,5,0.438696686162024
"3101",8,19,2,1,221,2,1,1,3,0.614022288184107
"3102",8,22,2,1,222,2,2,0,2,0.636670854744297
"3103",8,20,2,1,223,3,1,1,2,1.09903409543544
"3104",8,34,2,2,224,3,1,0,2,0.907457767155532
"3105",8,32,2,2,225,2,1,0,2,0.498234217463524
"3106",8,33,2,1,226,2,1,1,3,0.716776555440195
"3107",8,18,2,1,227,2,1,1,3,0.665215858019675
"3108",8,36,2,2,228,2,2,1,4,0.676716036207926
"3109",8,26,2,2,229,2,1,0,2,0.795200423329253
"3110",8,23,2,1,230,2,1,1,4,0.594072694139507
"3111",8,19,2,2,231,3,2,1,3,0.984993733596544
"3112",8,22,2,1,232,2,1,1,4,0.45149602693427
"3113",8,20,2,1,233,1,1,1,4,0.467720814673642
"3114",8,34,2,1,234,2,1,1,4,0.733752049730622
"3115",8,32,2,2,235,2,1,0,2,0.53499739452199
"3116",8,33,2,1,236,1,1,1,4,0.309862321602071
"3117",8,18,2,1,237,2,1,1,3,0.758118102949508
"3118",8,36,2,2,238,1,1,0,4,0.426250898926693
"3119",8,26,2,1,239,1,1,1,4,0.597864384966644
"3120",8,23,2,2,240,2,1,0,2,0.692994775237372
"3121",7,37,2,1,1,2,1,1,4,0.886095270702589
"3122",7,30,2,1,2,2,1,1,4,0.465129016106487
"3123",7,39,2,1,3,2,2,0,2,0.726624565665347
"3124",7,21,2,1,4,3,2,0,2,0.631617954937451
"3125",7,33,2,2,5,1,2,1,4,0.451487438325242
"3126",7,20,2,1,6,1,1,1,5,0.380127304950464
"3127",7,22,2,1,7,2,1,1,3,0.620464392508267
"3128",7,20,2,2,8,2,1,0,2,0.773118519370476
"3129",7,25,2,2,9,2,2,1,3,0.563519400317249
"3130",7,31,2,2,10,1,1,0,4,0.457482587826066
"3131",7,37,2,2,11,1,2,1,4,0.386693448928123
"3132",7,30,2,2,12,3,1,0,2,1.15952919503828
"3133",7,39,2,2,13,3,2,1,2,0.746567942145692
"3134",7,21,2,2,14,2,1,0,3,0.777151895136143
"3135",7,33,2,2,15,3,1,0,1,0.628586718915319
"3136",7,20,2,1,16,1,1,1,5,0.393470020273109
"3137",7,22,2,1,17,3,1,1,2,0.356810017087633
"3138",7,20,2,2,18,3,1,0,2,0.483327830639245
"3139",7,25,2,1,19,3,1,1,3,0.986396126473356
"3140",7,31,2,1,20,3,1,1,3,0.594807363956789
"3141",7,37,2,1,21,2,1,1,4,0.689736754692579
"3142",7,30,2,2,22,2,2,1,4,0.498931304184352
"3143",7,39,2,1,23,3,1,1,2,1.06632022651903
"3144",7,21,2,2,24,3,2,1,3,0.871758160352543
"3145",7,33,2,2,25,3,1,0,1,1.08838135782835
"3146",7,20,2,1,26,2,2,0,2,0.618205254448094
"3147",7,22,2,2,27,2,2,1,3,0.579838857458442
"3148",7,20,2,2,28,1,1,0,3,0.345609059249305
"3149",7,25,2,2,29,3,1,0,2,0.883767658603514
"3150",7,31,2,2,30,1,2,1,5,0.46504308836244
"3151",7,37,2,2,31,1,2,1,5,0.320029810114188
"3152",7,30,2,2,32,1,2,1,4,0.338092716401789
"3153",7,39,2,1,33,2,1,1,4,0.706580015696609
"3154",7,21,2,1,34,2,1,1,3,0.545218306290007
"3155",7,33,2,2,35,2,2,1,4,0.544397251367513
"3156",7,20,2,1,36,2,2,0,2,0.582214144533377
"3157",7,22,2,2,37,1,2,1,5,0.295729229316978
"3158",7,20,2,2,38,1,2,1,4,0.41568025394808
"3159",7,25,2,1,39,2,2,0,3,0.603761532337038
"3160",7,31,2,2,40,2,1,0,2,0.457740827172808
"3161",7,37,2,2,41,3,2,1,2,1.23229619638866
"3162",7,30,2,2,42,1,2,1,5,0.335721448170347
"3163",7,39,2,1,43,3,1,1,2,0.825680253585004
"3164",7,21,2,1,44,1,1,1,5,0.244172509346108
"3165",7,33,2,2,45,3,2,1,3,0.67901793218221
"3166",7,20,2,2,46,3,2,1,3,0.838136243620384
"3167",7,22,2,1,47,1,2,0,4,0.372490443662397
"3168",7,20,2,2,48,2,1,0,3,0.777421365935441
"3169",7,25,2,1,49,3,1,1,3,0.470763713506456
"3170",7,31,2,2,50,3,1,0,2,0.78243032590679
"3171",7,37,2,2,51,1,2,1,4,0.35794435088179
"3172",7,30,2,2,52,2,2,1,3,0.575977147878135
"3173",7,39,2,2,53,3,2,1,3,0.967978763588
"3174",7,21,2,1,54,3,2,0,1,0.868021275560344
"3175",7,33,2,1,55,3,1,1,3,0.676066818534179
"3176",7,20,2,2,56,1,2,1,5,0.178446062841931
"3177",7,22,2,1,57,1,1,1,5,0.4039250896163
"3178",7,20,2,2,58,2,1,0,2,0.874029081896628
"3179",7,25,2,1,59,2,2,0,2,0.557232618988148
"3180",7,31,2,1,60,1,2,0,3,0.560681981391746
"3181",7,37,2,1,61,3,1,1,2,1.0150367979747
"3182",7,30,2,2,62,1,2,1,5,0.329719517057887
"3183",7,39,2,2,63,2,2,1,3,0.679466139626006
"3184",7,21,2,2,64,2,2,1,3,0.75501479191848
"3185",7,33,2,1,65,1,1,1,5,0.449976845022069
"3186",7,20,2,1,66,1,2,0,3,0.39796176177661
"3187",7,22,2,1,67,2,2,0,2,0.679220426910925
"3188",7,20,2,1,68,2,1,1,3,0.776357172942892
"3189",7,25,2,2,69,2,1,0,3,0.637932955067777
"3190",7,31,2,2,70,3,1,0,2,0.305593194312483
"3191",7,37,2,2,71,2,1,0,3,0.806706787907415
"3192",7,30,2,1,72,1,1,1,4,0.499076229058365
"3193",7,39,2,1,73,1,1,1,4,0.280378357528483
"3194",7,21,2,2,74,2,1,0,2,0.628865483636208
"3195",7,33,2,1,75,3,1,1,2,0.939363241175775
"3196",7,20,2,1,76,3,1,1,3,0.961179596609684
"3197",7,22,2,1,77,2,1,1,3,0.544481458983994
"3198",7,20,2,2,78,2,1,0,2,0.662670811757518
"3199",7,25,2,2,79,3,2,1,2,0.614109365573837
"3200",7,31,2,1,80,1,2,0,4,0.602812893366479
"3201",7,37,2,2,81,3,2,1,2,1.03565660887807
"3202",7,30,2,2,82,2,1,0,3,1.00174048516389
"3203",7,39,2,2,83,1,1,0,4,0.606443951951165
"3204",7,21,2,1,84,1,1,1,4,0.319646958565444
"3205",7,33,2,2,85,1,2,1,5,0.441011132137483
"3206",7,20,2,2,86,3,2,1,2,1.20404263899614
"3207",7,22,2,2,87,3,2,1,2,0.665618370199776
"3208",7,20,2,2,88,3,1,0,1,0.822243384643862
"3209",7,25,2,1,89,2,2,0,2,0.650509472604797
"3210",7,31,2,2,90,2,2,1,3,0.536088676454014
"3211",7,37,2,1,91,1,1,1,4,0.44105564620883
"3212",7,30,2,2,92,1,1,0,4,0.631178990130572
"3213",7,39,2,1,93,2,1,1,4,0.452668086574024
"3214",7,21,2,1,94,1,1,1,4,0.455432757709037
"3215",7,33,2,2,95,3,1,0,2,1.45340408151634
"3216",7,20,2,2,96,2,1,0,3,0.729636771515807
"3217",7,22,2,2,97,2,2,1,3,0.680341656758213
"3218",7,20,2,1,98,3,1,1,2,0.652646863332561
"3219",7,25,2,1,99,1,1,1,5,0.437630992696934
"3220",7,31,2,1,100,2,2,0,2,0.662135729339072
"3221",7,37,2,2,101,1,2,1,5,0.289847485093959
"3222",7,30,2,2,102,1,1,0,4,0.615159160487593
"3223",7,39,2,1,103,1,1,1,4,0.36258248405853
"3224",7,21,2,2,104,2,1,0,3,0.733138409913243
"3225",7,33,2,2,105,1,2,1,4,0.448974352368828
"3226",7,20,2,1,106,3,2,0,2,1.3031235281121
"3227",7,22,2,2,107,1,2,1,5,0.418639260555681
"3228",7,20,2,1,108,3,1,1,2,0.654516856476989
"3229",7,25,2,1,109,3,2,0,2,0.758377467688176
"3230",7,31,2,1,110,2,2,0,2,0.882228568590927
"3231",7,37,2,1,111,2,2,0,3,0.771402641562407
"3232",7,30,2,1,112,3,2,0,1,0.601800910185075
"3233",7,39,2,1,113,2,2,0,3,0.777640194374839
"3234",7,21,2,1,114,1,1,1,4,0.448946022530504
"3235",7,33,2,2,115,3,1,0,1,0.680229344870412
"3236",7,20,2,1,116,2,1,1,4,0.684604291630598
"3237",7,22,2,2,117,3,1,0,2,1.14559481687898
"3238",7,20,2,1,118,1,1,1,5,0.388624964632776
"3239",7,25,2,2,119,2,1,0,2,0.849776672241963
"3240",7,31,2,1,120,2,1,1,4,0.362046952459778
"3241",7,37,2,1,121,2,1,1,4,0.682606015389001
"3242",7,30,2,2,122,3,1,0,1,1.34622375473836
"3243",7,39,2,2,123,1,2,1,5,0.465209387417304
"3244",7,21,2,2,124,2,2,1,4,0.461994650117339
"3245",7,33,2,1,125,2,1,1,3,0.371515263962131
"3246",7,20,2,1,126,3,1,1,2,0.790441996719225
"3247",7,22,2,1,127,3,2,0,2,0.67271263686025
"3248",7,20,2,2,128,2,1,0,3,1.0367226313292
"3249",7,25,2,1,129,1,1,1,5,0.556839240389413
"3250",7,31,2,2,130,2,2,1,3,0.600944557328888
"3251",7,37,2,1,131,2,1,1,3,0.699547259285781
"3252",7,30,2,2,132,3,2,1,3,1.02663618376143
"3253",7,39,2,2,133,1,2,1,4,0.265080824701403
"3254",7,21,2,2,134,1,2,1,5,0.343434930243373
"3255",7,33,2,1,135,3,2,0,2,1.02816554026009
"3256",7,20,2,1,136,3,2,0,1,1.78455159769027
"3257",7,22,2,1,137,3,2,0,1,0.310221481954864
"3258",7,20,2,1,138,1,2,0,3,0.442956512933906
"3259",7,25,2,1,139,3,1,1,2,0.629081653225939
"3260",7,31,2,1,140,3,2,0,2,0.630001310874953
"3261",7,37,2,2,141,1,2,1,4,0.333704459614199
"3262",7,30,2,2,142,3,2,1,2,0.761970834621062
"3263",7,39,2,2,143,2,2,1,3,0.584323672644154
"3264",7,21,2,2,144,3,2,1,3,0.805440119411071
"3265",7,33,2,2,145,3,1,0,2,1.16505388913099
"3266",7,20,2,1,146,2,2,0,2,0.57799092812052
"3267",7,22,2,1,147,2,2,0,3,0.838633146644324
"3268",7,20,2,2,148,3,1,0,1,0.547833554415622
"3269",7,25,2,2,149,1,1,0,4,0.605688643533365
"3270",7,31,2,2,150,3,1,0,1,0.718889615387956
"3271",7,37,2,2,151,3,1,0,2,1.2598101242676
"3272",7,30,2,1,152,3,2,0,2,0.285898493347324
"3273",7,39,2,1,153,1,1,1,4,0.508290450614936
"3274",7,21,2,1,154,2,1,1,4,0.542061402907872
"3275",7,33,2,2,155,2,2,1,4,0.532542417090339
"3276",7,20,2,1,156,1,1,1,4,0.363586256470991
"3277",7,22,2,2,157,2,1,0,3,0.563353052803874
"3278",7,20,2,1,158,3,1,1,3,0.791848609770276
"3279",7,25,2,1,159,2,2,0,2,0.611443740718078
"3280",7,31,2,2,160,3,1,0,2,0.48914734918504
"3281",7,37,2,2,161,2,2,1,3,0.745842009868564
"3282",7,30,2,1,162,3,1,1,3,1.25222718256066
"3283",7,39,2,2,163,1,2,1,5,0.46425910319742
"3284",7,21,2,1,164,1,1,1,4,0.631166726234641
"3285",7,33,2,1,165,1,1,1,5,0.373548391834532
"3286",7,20,2,2,166,1,2,1,5,0.447993849415968
"3287",7,22,2,1,167,1,1,1,4,0.341404701865453
"3288",7,20,2,1,168,1,1,1,5,0.474770063313332
"3289",7,25,2,2,169,3,1,0,1,0.903608059299807
"3290",7,31,2,1,170,1,1,1,5,0.4609131452937
"3291",7,37,2,1,171,3,2,0,1,0.892222512384508
"3292",7,30,2,2,172,2,2,1,4,0.509442169090814
"3293",7,39,2,2,173,3,2,1,2,0.920847223015964
"3294",7,21,2,2,174,1,1,0,4,0.477543642939878
"3295",7,33,2,2,175,1,2,1,4,0.388880392105253
"3296",7,20,2,2,176,3,1,0,1,1.49086810491924
"3297",7,22,2,1,177,2,2,0,2,0.658191905345815
"3298",7,20,2,2,178,2,2,1,3,0.78618927134936
"3299",7,25,2,1,179,3,2,0,1,0.713530964128466
"3300",7,31,2,1,180,2,1,1,4,0.564920955087982
"3301",7,37,2,2,181,3,1,0,1,1.14585400622008
"3302",7,30,2,1,182,1,2,0,3,0.485671381138098
"3303",7,39,2,1,183,3,2,0,2,0.712629227196372
"3304",7,21,2,1,184,3,1,1,3,0.977578613821567
"3305",7,33,2,2,185,2,2,1,3,0.475604570604455
"3306",7,20,2,2,186,1,1,0,4,0.624477483787638
"3307",7,22,2,1,187,2,1,1,3,0.255847609295889
"3308",7,20,2,2,188,1,1,0,3,0.488875953899023
"3309",7,25,2,2,189,1,2,1,4,0.380166353806923
"3310",7,31,2,1,190,1,1,1,4,0.442060824265381
"3311",7,37,2,2,191,3,2,1,2,0.888118563617223
"3312",7,30,2,1,192,3,2,0,1,1.46245412364671
"3313",7,39,2,2,193,2,1,0,2,0.76973689023438
"3314",7,21,2,2,194,3,1,0,1,0.73276754894037
"3315",7,33,2,1,195,3,1,1,2,0.589123412587202
"3316",7,20,2,2,196,3,1,0,1,0.490466337734729
"3317",7,22,2,1,197,2,1,1,3,0.605841699389878
"3318",7,20,2,1,198,3,1,1,3,0.970348526873618
"3319",7,25,2,2,199,1,2,1,4,0.370789663885201
"3320",7,31,2,2,200,2,2,1,4,0.65216811767046
"3321",7,37,2,1,201,1,1,1,5,0.345591109182826
"3322",7,30,2,1,202,1,2,0,3,0.59028716371771
"3323",7,39,2,1,203,2,2,0,2,0.832177663121298
"3324",7,21,2,2,204,2,2,1,4,0.608205792549989
"3325",7,33,2,1,205,3,1,1,3,0.737768569911005
"3326",7,20,2,2,206,3,2,1,3,0.895580122355381
"3327",7,22,2,2,207,1,2,1,4,0.557776693543329
"3328",7,20,2,1,208,1,1,1,4,0.395064456948477
"3329",7,25,2,1,209,2,2,0,2,0.796370493318457
"3330",7,31,2,1,210,2,2,0,3,0.955819857583194
"3331",7,37,2,2,211,3,1,0,1,0.505194394955901
"3332",7,30,2,2,212,3,1,0,1,1.285507139486
"3333",7,39,2,2,213,1,1,0,3,0.446679605202584
"3334",7,21,2,1,214,3,1,1,3,0.977715282482795
"3335",7,33,2,1,215,3,1,1,3,0.618202259872045
"3336",7,20,2,1,216,2,1,1,4,0.577645157654629
"3337",7,22,2,2,217,1,2,1,5,0.400861059972731
"3338",7,20,2,1,218,3,1,1,2,0.760602328025268
"3339",7,25,2,1,219,1,2,0,4,0.522440468927163
"3340",7,31,2,2,220,2,2,1,3,0.569026898448164
"3341",7,37,2,1,221,1,2,0,3,0.390064047237647
"3342",7,30,2,2,222,1,2,1,5,0.373866841252917
"3343",7,39,2,2,223,1,2,1,4,0.358106720743706
"3344",7,21,2,2,224,2,2,1,4,0.535653838724489
"3345",7,33,2,2,225,2,1,0,3,0.651918134525889
"3346",7,20,2,2,226,1,2,1,5,0.458240749819599
"3347",7,22,2,2,227,3,1,0,1,1.61195287249176
"3348",7,20,2,1,228,2,1,1,4,0.672448582723093
"3349",7,25,2,2,229,2,1,0,3,0.169467194151346
"3350",7,31,2,2,230,1,2,1,5,0.411554877535441
"3351",7,37,2,1,231,1,1,1,4,0.451309087739514
"3352",7,30,2,1,232,3,1,1,2,0.709824237996904
"3353",7,39,2,1,233,1,1,1,5,0.295002098705115
"3354",7,21,2,1,234,1,1,1,5,0.434029839952006
"3355",7,33,2,1,235,2,2,0,2,0.501897728445414
"3356",7,20,2,1,236,1,1,1,4,0.429832112033326
"3357",7,22,2,1,237,1,1,1,5,0.327206253886356
"3358",7,20,2,1,238,2,2,0,2,0.685037828591094
"3359",7,25,2,1,239,2,1,1,3,0.585498821126212
"3360",7,31,2,1,240,1,1,1,4,0.364914874573991
"3361",6,23,2,2,1,3,2,1,3,0.571775487489231
"3362",6,31,2,1,2,3,2,0,2,1.42551744678311
"3363",6,34,2,2,3,3,1,0,1,1.226817579567
"3364",6,37,2,2,4,3,1,0,2,1.0997667471299
"3365",6,26,2,1,5,3,2,0,2,1.0613945223487
"3366",6,24,2,1,6,2,1,1,3,0.596385055455093
"3367",6,22,2,2,7,2,1,0,2,0.445823833608925
"3368",6,40,2,1,8,2,1,1,4,0.505210197307005
"3369",6,25,2,1,9,2,1,1,3,0.654160794174586
"3370",6,34,2,2,10,3,1,0,1,1.30540950788014
"3371",6,23,2,2,11,1,2,1,5,0.383213585280867
"3372",6,31,2,2,12,3,1,0,2,0.733046366413291
"3373",6,34,2,2,13,2,2,1,3,0.767090025522118
"3374",6,37,2,2,14,3,2,1,2,0.96105282186542
"3375",6,26,2,2,15,1,2,1,5,0.435683343487977
"3376",6,24,2,2,16,1,2,1,4,0.437192808815089
"3377",6,22,2,2,17,1,2,1,4,0.404827491521439
"3378",6,40,2,1,18,2,1,1,4,0.556972824693092
"3379",6,25,2,1,19,2,2,0,2,0.623379074969989
"3380",6,34,2,2,20,3,2,1,2,0.721655246370749
"3381",6,23,2,1,21,3,1,1,2,0.542309795684505
"3382",6,31,2,1,22,3,1,1,3,0.810435734446952
"3383",6,34,2,2,23,1,1,0,3,0.503852491332699
"3384",6,37,2,2,24,2,1,0,2,0.699330517773224
"3385",6,26,2,1,25,2,2,0,3,0.805459862296424
"3386",6,24,2,1,26,1,1,1,4,0.459284934878356
"3387",6,22,2,1,27,1,2,0,3,0.640130323336675
"3388",6,40,2,1,28,3,1,1,3,0.427638124057225
"3389",6,25,2,2,29,1,2,1,4,0.444883042875464
"3390",6,34,2,2,30,2,1,0,2,0.737593094551342
"3391",6,23,2,2,31,2,2,1,3,0.652343530302887
"3392",6,31,2,1,32,1,1,1,5,0.334645851711645
"3393",6,34,2,1,33,1,1,1,4,0.354120530960244
"3394",6,37,2,2,34,1,1,0,3,0.49903904127409
"3395",6,26,2,2,35,1,2,1,5,0.450121797361222
"3396",6,24,2,2,36,3,1,0,2,0.814484217777623
"3397",6,22,2,1,37,2,2,0,2,0.66739945999663
"3398",6,40,2,1,38,1,1,1,5,0.498546420444739
"3399",6,25,2,2,39,3,1,0,2,0.451364369992772
"3400",6,34,2,2,40,1,2,1,5,0.60817718219166
"3401",6,23,2,2,41,1,1,0,4,0.49404296768692
"3402",6,31,2,1,42,3,1,1,3,0.983227653977609
"3403",6,34,2,1,43,2,1,1,4,0.433094498791652
"3404",6,37,2,2,44,1,2,1,5,0.358680661143806
"3405",6,26,2,2,45,3,2,1,2,0.632271152101262
"3406",6,24,2,1,46,3,2,0,1,1.42075953110119
"3407",6,22,2,1,47,1,1,1,4,0.390173579081167
"3408",6,40,2,1,48,2,1,1,4,0.47467114418032
"3409",6,25,2,1,49,3,2,0,2,1.10942225496127
"3410",6,34,2,2,50,2,2,1,4,0.462945381293339
"3411",6,23,2,1,51,1,1,1,4,0.475206276958157
"3412",6,31,2,2,52,3,2,1,2,1.04619833547253
"3413",6,34,2,2,53,1,2,1,4,0.433460735128723
"3414",6,37,2,1,54,3,1,1,3,0.791445101230773
"3415",6,26,2,2,55,1,1,0,3,0.776119863406876
"3416",6,24,2,2,56,1,2,1,4,0.32447685164256
